snapshotDate,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
2017-02-01,773,40000,2,4,2,66,0,0,0,0,0,0,22052,19070,21020,20944,20280,20202,2348,2298,1002,712,1014,916,0
2017-02-01,774,240000,4,4,2,64,0,0,0,0,0,0,227738,232220,223956,225644,229938,235898,10996,11000,8000,8600,10024,8006,0
2017-02-01,775,100000,4,2,4,66,-2,4,-2,-2,-2,-4,14726,10360,63804,22088,0,0,78,64026,22158,0,0,0,0
2017-02-01,776,120000,4,2,4,52,2,4,0,0,0,0,59298,43314,57472,85466,92808,75986,0,16000,30000,18000,20000,0,0
2017-02-01,777,400000,2,2,4,52,-4,-4,-4,-4,-2,-2,25432,32328,3908,10594,2966,6786,32488,3926,6718,9698,6820,5988,0
2017-02-01,778,40000,2,4,4,52,-2,-2,-2,-2,-4,-2,2876,2522,902,-1620,-840,2640,2522,902,0,1560,4260,0,0
2017-02-01,779,100000,4,2,2,64,4,0,0,-2,0,-2,95716,98446,85178,1278,9278,4624,5000,6000,14000,8000,4826,4000,2
2017-02-01,780,100000,4,4,4,62,2,-4,-2,-2,-2,4,0,0,380,0,72118,65702,0,380,0,72118,0,4840,0
2017-02-01,781,460000,2,2,4,58,0,0,4,4,4,0,81464,89126,85608,88040,82556,69344,10000,0,6000,0,6000,6000,0
2017-02-01,782,100000,2,4,2,54,-2,-2,4,-2,-2,-2,1638,6006,3354,2354,2626,2170,4368,10,2360,2632,2176,0,0
2017-02-01,783,200000,4,2,4,56,4,4,4,4,4,4,159160,162986,165518,167218,170650,174192,7580,6400,6200,6400,6664,6560,2
2017-02-01,784,420000,4,2,2,84,2,-4,-2,-2,-4,-4,0,0,4980,0,0,0,0,4980,0,0,0,0,2
2017-02-01,785,460000,4,4,2,64,0,0,0,0,4,0,175528,147052,144752,153740,150422,153290,5260,5228,12000,0,6000,5600,2
2017-02-01,786,1000000,4,2,4,52,2,-4,-4,-4,-4,-4,62842,44300,0,0,0,0,44314,0,0,0,0,0,0
2017-02-01,787,740000,4,2,4,76,-2,-2,-2,-2,-2,-2,1858,656,0,3078,3630,0,656,0,3078,3630,0,0,0
2017-02-01,788,460000,4,2,2,70,-2,-2,-2,-2,0,0,5296,382,3894,23348,32320,65038,400,3900,23384,20000,40000,12000,0
2017-02-01,789,160000,2,4,4,58,0,0,0,0,0,0,23788,24574,24814,28720,29314,8258,2568,2094,4000,718,350,2000,0
2017-02-01,790,120000,4,4,4,58,-2,0,0,0,-4,-4,110128,115666,18958,0,0,0,10000,2066,0,0,0,0,0
2017-02-01,791,60000,4,4,4,102,2,4,4,0,0,0,50764,52960,51522,51928,53014,54498,3600,0,1856,1920,2362,1934,0
2017-02-01,792,140000,2,2,4,54,2,-2,-2,-2,-4,-2,-108,546,38,-508,-1054,2192,1200,38,0,0,3792,0,0
2017-02-01,793,820000,2,2,4,64,-2,-2,-2,-4,-4,-4,10670,10738,-562,-562,-562,-562,10800,0,0,0,0,0,0
2017-02-01,794,560000,4,6,2,80,2,-4,-4,-4,-4,-4,-576,-576,-576,-576,-576,4248,0,0,0,0,4824,0,0
2017-02-01,795,100000,4,2,2,68,0,0,0,0,0,0,93500,96634,96564,36598,38646,40658,4640,2564,6598,2646,2658,2228,0
2017-02-01,796,200000,4,4,2,60,0,0,0,0,0,0,194124,148704,150008,153410,156336,160694,5600,5400,10800,7000,7000,6400,0
2017-02-01,797,460000,4,2,4,58,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,798,100000,4,2,4,44,0,0,0,-2,-2,-4,27602,19098,10770,15562,0,0,2744,2550,15800,0,0,0,0
2017-02-01,799,200000,4,2,4,96,4,4,4,4,4,0,30710,35898,36316,36730,35864,36294,6328,1600,1600,0,1324,6000,0
2017-02-01,800,420000,4,4,2,70,0,0,0,0,0,0,74296,71508,68464,64662,60674,56024,4000,4000,4888,2684,2076,4000,0
2017-02-01,801,800000,2,2,4,74,-2,-2,-2,-2,-4,-2,770,25390,2580,0,0,6116,26064,2580,0,0,6116,7536,0
2017-02-01,802,40000,2,4,4,50,8,6,4,0,0,0,41220,40010,38662,38666,34726,32628,0,0,1000,1430,652,0,2
2017-02-01,803,100000,4,6,2,88,-2,-2,-2,-2,0,0,4000,1560,0,14944,20348,22208,1560,0,14944,6000,2208,2000,0
2017-02-01,804,460000,4,2,4,56,-2,-2,-2,-4,-4,-4,13332,13332,0,0,0,0,13332,0,0,0,0,0,0
2017-02-01,805,440000,2,4,4,58,0,0,0,-4,-4,-4,62074,12488,0,0,0,0,6100,0,0,0,0,0,0
2017-02-01,806,600000,4,2,2,72,0,0,0,0,-4,-2,50478,50002,41600,0,0,131510,3426,2000,0,0,131510,6000,0
2017-02-01,807,160000,4,4,4,46,2,-2,4,-2,-2,-2,1996,13716,3758,2290,14656,7406,13722,22,2292,14658,7408,852,0
2017-02-01,808,40000,4,6,4,72,0,0,4,4,4,4,33508,37746,39724,38490,41064,39906,4800,3200,0,3200,418,0,2
2017-02-01,809,380000,4,2,4,52,0,0,0,0,0,4,62122,64258,66284,67452,71516,70342,3500,3440,2600,5200,0,2800,0
2017-02-01,810,320000,4,4,0,74,0,0,0,0,0,0,5388,76866,77740,57148,54536,56042,71776,2650,1782,2000,2196,852,0
2017-02-01,811,240000,4,2,6,88,0,0,4,0,0,0,140192,152892,147464,24658,24658,0,16200,0,494,0,0,0,0
2017-02-01,812,1400000,4,2,2,78,0,0,0,0,-4,-2,198518,204690,219272,652,4032,123414,10000,20000,652,4032,123414,35570,0
2017-02-01,813,280000,4,2,4,48,2,-4,-4,-4,-2,-2,0,0,0,0,2172,0,0,0,0,2172,0,0,0
2017-02-01,814,600000,4,6,2,58,-2,0,0,0,0,-2,49842,42666,32424,22608,22792,12276,4000,6000,0,10000,12404,0,0
2017-02-01,815,240000,2,6,2,66,2,4,4,4,4,4,132110,134810,136810,138774,141454,144430,6000,5400,5400,5200,5600,0,2
2017-02-01,816,560000,4,4,2,78,0,0,4,0,0,0,427476,457926,447620,317084,324488,216286,40600,0,11200,12600,8000,8000,0
2017-02-01,817,140000,2,6,2,102,4,4,0,0,0,0,109936,102768,99468,100722,98370,94490,0,4200,3900,3800,4438,4200,2
2017-02-01,818,40000,4,6,4,48,-2,-2,-2,-2,-2,4,8202,1014,6084,0,16804,12408,1014,6084,0,16804,0,9478,0
2017-02-01,819,300000,4,4,2,90,-2,-2,-2,-2,-2,-2,5210,5210,9180,5210,5210,7590,5210,9180,5210,5210,7590,21350,0
2017-02-01,820,120000,2,2,4,60,0,-2,0,0,0,0,30760,8232,38906,35824,36960,37696,8294,38870,2000,2000,2000,2000,0
2017-02-01,821,400000,4,6,0,102,-2,-2,-2,-2,0,-2,1560,0,780,1560,780,780,0,780,1560,0,780,780,0
2017-02-01,822,100000,4,4,4,48,2,4,0,0,0,0,97722,96164,97228,53334,52072,53700,4000,4466,2166,2200,2800,6000,2
2017-02-01,823,300000,2,4,2,100,-2,0,0,4,0,0,110672,116510,72520,70074,69262,126312,10170,8000,0,4000,60000,10000,0
2017-02-01,824,40000,4,2,4,44,0,0,0,0,0,0,40486,40800,39166,39966,40392,39410,2820,2400,1068,1400,2000,0,0
2017-02-01,825,80000,2,2,4,54,0,0,0,0,0,0,22116,22942,23552,25320,25320,24826,4000,3000,4660,4600,2000,4156,2
2017-02-01,826,340000,4,4,4,66,2,-2,-2,-2,-4,-4,0,14084,5972,0,0,0,14084,5972,0,0,0,0,0
2017-02-01,827,100000,4,4,2,48,2,4,0,0,0,4,54174,52744,53984,55386,58474,57214,0,2800,2200,4200,0,2000,0
2017-02-01,828,20000,2,4,4,74,0,0,0,0,4,4,17510,16316,15080,16328,13926,11846,2334,2044,2072,0,5400,0,0
2017-02-01,829,400000,4,4,2,116,-2,-2,-2,-2,-4,-2,6070,399204,1440,0,0,3000,399292,1440,0,0,3000,371304,0
2017-02-01,830,100000,4,4,2,96,0,-2,-2,0,0,0,41888,9392,94450,32966,18686,19386,4720,98650,6002,3764,1000,1006,0
2017-02-01,831,640000,2,2,4,56,-2,0,0,-2,0,0,4014,6954,6074,3266,7266,0,4000,2000,3266,4000,0,6000,0
2017-02-01,832,40000,4,6,2,48,16,14,12,10,8,6,48620,47974,46706,45438,43592,42324,0,0,0,0,0,0,0
2017-02-01,833,940000,4,4,2,54,0,0,0,0,-2,0,304956,124168,109102,28726,194880,181434,6002,8010,4042,194882,10002,10002,2
2017-02-01,834,460000,4,6,4,60,-2,-2,-2,0,0,0,1100,0,26026,28530,27318,0,0,26026,2504,7318,0,0,0
2017-02-01,835,40000,4,2,4,46,0,0,0,0,0,-4,34492,33976,31946,37546,0,0,4000,4000,6000,0,0,0,0
2017-02-01,836,60000,4,6,4,106,-2,-2,-2,-2,-2,-2,3196,4974,0,9620,5592,6490,4974,0,9620,5592,6490,14610,2
2017-02-01,837,160000,4,4,4,46,4,4,4,4,4,4,45790,47674,48506,49124,50252,50952,3200,2200,2000,2200,1812,0,0
2017-02-01,838,220000,4,4,2,110,0,0,0,0,0,0,30138,32246,33700,35136,36266,37656,3200,2600,2000,2000,2000,2000,0
2017-02-01,839,840000,2,4,2,68,0,0,0,0,0,0,177896,159566,161150,185964,197004,206400,60000,21150,30000,20000,20000,40000,0
2017-02-01,840,1000000,2,2,2,86,2,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-02-01,841,160000,4,4,4,44,2,4,0,0,0,0,158636,158918,159576,58138,53102,54218,4000,4402,4000,2000,2000,4000,0
2017-02-01,842,700000,4,4,2,62,0,0,0,0,0,0,135296,137114,126358,115974,107896,79930,6078,4094,3500,3406,3442,1568,0
2017-02-01,843,60000,4,4,2,64,-4,-4,-4,-4,-4,-4,0,0,0,0,14926,13608,0,0,0,14926,13608,9970,0
2017-02-01,844,220000,4,4,4,66,2,-4,-4,-4,-4,-2,0,0,0,0,0,300,0,0,0,0,600,204,2
2017-02-01,845,1000000,2,6,2,78,0,0,0,0,0,0,630402,664142,750140,709678,739064,734798,50000,100000,40000,39172,28244,24044,0
2017-02-01,846,980000,4,2,2,76,-2,-2,-2,-2,-2,0,8580,9476,5606,12054,21444,16904,9476,5606,12054,21444,12000,2278,0
2017-02-01,847,600000,4,4,2,68,-4,-4,-4,-4,-4,-4,410128,-172,-172,4028,-370,3630,0,0,4200,0,4000,10000,0
2017-02-01,848,100000,2,4,6,84,4,0,0,4,0,0,95294,100464,101020,64354,59060,59578,7400,7400,0,2144,3000,2264,2
2017-02-01,849,300000,2,6,2,74,8,8,8,6,4,0,302234,307574,300640,295978,286710,286262,13000,0,1024,0,8776,8442,2
2017-02-01,850,160000,4,6,2,114,-2,4,-2,0,0,0,1452,1452,30800,30000,30000,30000,0,30800,0,0,0,200,0
2017-02-01,851,80000,4,4,4,46,0,0,0,4,4,12,40070,42812,49470,48100,86634,88118,4000,8000,0,40000,4000,0,0
2017-02-01,852,60000,2,4,4,64,2,4,4,0,0,0,58190,61638,58428,58956,46768,44856,5000,0,1820,2000,2000,2000,0
2017-02-01,853,100000,2,2,2,74,0,0,-4,-4,-4,-4,60800,0,0,0,0,0,1000,0,0,0,0,0,0
2017-02-01,854,280000,4,4,4,46,0,0,0,0,0,0,89466,88288,89478,86910,87960,89228,4200,4054,3600,3200,3500,3400,0
2017-02-01,855,100000,4,6,4,98,0,0,0,0,0,0,9974,13482,18732,17132,20132,0,4000,6000,3000,3000,0,0,0
2017-02-01,856,60000,4,4,4,50,-4,-4,-4,-4,-4,-4,53914,52538,34072,54994,32196,14600,2666,4512,54994,1574,400,0,0
2017-02-01,857,80000,4,2,4,58,0,0,4,4,4,4,52922,58850,60290,58722,67786,68974,6800,3000,0,10000,2600,0,2
2017-02-01,858,200000,4,6,2,86,4,4,4,4,4,4,100970,103164,104282,105382,108398,106352,4400,4000,4000,5000,0,9000,2
2017-02-01,859,260000,2,4,4,58,0,0,0,0,0,0,262082,267396,263980,255024,257366,259338,14000,10302,8928,10000,9404,16000,0
2017-02-01,860,40000,4,4,4,54,0,0,0,0,0,0,40436,38388,40224,39424,39424,12642,2964,2800,0,0,0,0,0
2017-02-01,861,100000,2,2,4,52,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,862,520000,2,2,2,82,-4,-4,-2,0,0,0,2172,5706,77672,90174,94402,92398,7104,77672,40000,30000,30000,20000,0
2017-02-01,863,60000,4,6,4,104,4,4,14,14,14,14,4900,4900,4900,4900,4900,4900,0,0,0,0,0,0,2
2017-02-01,864,20000,4,4,2,62,0,0,0,0,0,0,31830,18100,19802,19950,19472,17406,4660,4400,2000,666,622,644,0
2017-02-01,865,400000,2,2,4,64,0,0,0,0,0,0,87030,89114,91148,98044,94918,99332,3478,3512,5324,3452,6000,5000,0
2017-02-01,866,60000,4,4,2,92,0,0,0,0,0,0,56468,57748,58874,55476,54536,54818,2968,2872,2240,1990,1978,1600,0
2017-02-01,867,360000,4,4,4,70,0,0,0,-4,-4,-4,238666,246300,0,0,0,0,12000,0,0,0,0,0,0
2017-02-01,868,200000,2,2,4,70,0,0,-4,-4,-4,-4,58218,0,0,0,0,0,0,0,0,0,0,95940,0
2017-02-01,869,280000,4,4,2,78,0,0,0,0,0,0,210384,180674,149020,147752,152360,156800,6000,12000,8000,8000,8000,6000,0
2017-02-01,870,580000,4,4,4,68,0,0,0,0,0,0,620806,630096,628170,635262,631640,610996,24024,24024,22032,22176,24062,24062,0
2017-02-01,871,40000,4,4,6,104,0,0,0,0,0,0,29182,31232,33256,33916,34628,35328,2530,2554,1214,1258,1276,1282,0
2017-02-01,872,160000,4,6,2,80,0,0,0,0,0,0,71320,74164,76928,77844,81582,86216,4000,4000,2794,5000,6000,3200,0
2017-02-01,873,1000000,4,6,2,76,-4,-4,-4,-4,-4,-4,27310,16702,4680,4680,22870,378,16702,4680,4680,22870,378,10782,0
2017-02-01,874,360000,2,2,2,90,-2,-2,-2,-2,-2,-2,8906,6620,14452,10120,5664,3780,6620,14456,10120,5664,3780,5152,0
2017-02-01,875,40000,4,6,2,80,-2,-2,-2,-2,-2,-2,5892,0,780,780,780,780,0,780,780,780,780,1560,0
2017-02-01,876,60000,4,4,2,50,0,0,0,0,0,4,61212,59158,60582,61232,60912,59636,3600,3024,2518,5000,0,2000,0
2017-02-01,877,300000,2,2,4,66,0,0,0,0,0,0,90670,100524,109586,118488,128192,137674,12000,12000,12000,12000,12002,12000,0
2017-02-01,878,560000,4,4,4,54,-2,-2,-2,-2,-2,-2,11848,10348,1960,6116,6316,19060,10348,2156,6116,6316,19060,0,0
2017-02-01,879,100000,4,4,2,86,0,0,0,-2,0,0,47174,49160,40330,21464,21132,21514,3600,3550,21464,768,1514,1002,0
2017-02-01,880,40000,4,4,2,86,4,0,0,0,0,4,30588,32680,34718,35552,38586,37688,2600,2600,1400,3600,0,2000,0
2017-02-01,881,400000,2,2,4,60,-2,-2,-2,0,0,0,9870,-400,22926,23502,23544,10636,0,23326,18726,6464,6000,2000,0
2017-02-01,882,420000,4,4,2,98,2,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-02-01,883,460000,4,2,4,76,0,0,0,0,0,0,448040,454622,369000,256380,261766,267008,17500,14940,9080,9420,9500,9800,0
2017-02-01,884,100000,2,6,4,114,0,0,0,0,0,0,95834,96910,96240,56900,58092,59294,3976,3978,2036,2108,2168,2096,0
2017-02-01,885,100000,2,6,4,110,0,0,0,0,0,0,103474,54242,56206,57628,58522,59756,5860,2894,2316,2082,2164,1988,2
2017-02-01,886,140000,4,4,4,46,0,0,0,0,0,0,99210,103608,106082,110300,114196,118282,6000,5400,6000,6000,6000,9400,0
2017-02-01,887,620000,2,2,4,60,-4,-4,-4,-4,-4,-4,3088,3296,2568,2176,1784,-608,2600,2000,2000,2000,608,79088,0
2017-02-01,888,360000,4,4,2,60,-2,-2,-2,-2,-2,-2,4976,26952,6346,26404,13188,5098,26952,6346,26424,13188,5098,2000,0
2017-02-01,889,180000,4,4,4,48,0,0,0,0,0,4,48802,45542,38922,32362,29338,28844,2908,2768,814,1346,0,204,0
2017-02-01,890,780000,2,4,4,56,0,0,0,0,0,0,298890,279588,266448,212254,102194,77110,16092,10300,10594,10168,10130,10084,0
2017-02-01,891,300000,4,6,2,68,-2,-2,-2,-2,-2,-2,1544,674,1236,300,300,754,680,1236,300,300,454,0,0
2017-02-01,892,800000,2,4,4,74,2,2,2,4,0,0,27222,30132,31764,25198,37198,24568,6038,10028,6,14080,4012,4010,0
2017-02-01,893,160000,4,4,2,64,0,0,0,0,0,-4,56816,51390,23106,4700,0,0,2518,2070,3200,0,0,0,0
2017-02-01,894,640000,2,2,4,54,0,0,0,0,0,0,275148,399126,244186,210850,200412,192146,12096,12742,6086,6062,6132,6062,0
2017-02-01,895,480000,4,4,2,74,-2,-2,-4,-4,-4,-4,476,0,0,0,0,0,0,0,0,0,0,0,2
2017-02-01,896,400000,2,2,4,62,-4,-4,-4,-4,-4,-4,200,200,200,200,200,200,200,200,200,200,200,200,0
2017-02-01,897,220000,2,2,6,110,2,4,4,4,6,4,185220,189510,184702,202280,198520,203154,9000,0,22600,0,8200,0,2
2017-02-01,898,340000,4,2,4,56,4,4,4,4,4,4,263728,267794,259522,277208,272566,290024,11200,0,22000,0,22000,11312,2
2017-02-01,899,180000,4,6,6,102,0,0,0,0,4,0,22630,24680,26698,28552,27808,28368,2424,2442,2296,0,1020,1050,2
2017-02-01,900,400000,2,2,2,72,-2,-2,0,-2,-2,-2,7754,22992,11870,590,3734,0,22992,2022,594,5846,0,0,0
2017-02-01,901,720000,2,2,4,60,-4,-2,-2,-4,-4,-4,0,5000,0,0,0,0,5000,0,0,0,0,0,0
2017-02-01,902,280000,4,2,2,72,-2,-2,-4,-2,0,0,8072,0,0,5942,3214,0,0,0,5942,0,0,0,0
2017-02-01,903,440000,2,4,4,50,0,0,0,0,0,0,336572,311786,239150,102634,103852,69216,20000,7800,2000,2000,4000,4000,0
2017-02-01,904,200000,2,6,2,100,0,0,-4,-4,-4,-4,309940,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-01,905,160000,4,4,4,80,4,0,0,0,4,4,114728,117274,119726,125720,127952,126586,4400,4400,8000,3554,0,4000,0
2017-02-01,906,60000,4,4,4,54,-2,-2,4,0,-2,4,55544,60922,58650,42898,59418,58172,6272,0,0,59418,0,3152,0
2017-02-01,907,100000,2,2,4,60,4,4,4,-2,4,4,8374,10304,7358,1192,892,5398,4600,0,1400,0,4600,0,2
2017-02-01,908,240000,4,4,4,52,0,0,0,0,0,0,44862,24798,8398,6118,1348,0,3000,2000,1364,0,0,1476,0
2017-02-01,909,100000,2,2,4,54,0,0,0,0,0,0,14020,19752,22230,25830,28830,0,6000,3000,4000,4000,0,0,0
2017-02-01,910,720000,4,2,4,54,0,-2,0,-2,-2,-2,159674,54912,136234,78210,108912,92306,54930,100308,78210,108912,92306,80000,0
2017-02-01,911,180000,4,2,4,50,4,4,4,4,0,0,172028,185796,185720,177066,181884,177626,16600,4800,2000,8000,7200,8000,0
2017-02-01,912,1000000,2,2,4,64,-2,0,0,0,0,0,772810,775820,586354,549078,506886,507342,50032,40036,20000,158754,105556,20000,0
2017-02-01,913,280000,4,6,2,92,0,0,0,0,0,0,136150,139944,143610,147226,150852,154338,6000,6000,6000,6000,6000,10000,0
2017-02-01,914,60000,2,6,2,90,0,0,4,0,0,0,34374,48090,46360,44000,44000,0,15800,0,0,0,0,0,0
2017-02-01,915,140000,2,6,2,60,0,0,0,0,0,0,39764,41222,43718,44890,45870,46808,2704,3200,1898,2000,2000,2000,0
2017-02-01,916,400000,2,2,2,78,-4,-4,-4,-4,-4,-4,0,0,0,0,0,7966,0,0,0,0,7966,0,0
2017-02-01,917,700000,2,2,2,96,0,0,0,0,0,0,109938,95956,97262,96702,95878,67654,4174,3978,3182,2932,4000,3000,0
2017-02-01,918,240000,2,2,4,64,2,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,2
2017-02-01,919,480000,2,2,4,92,0,0,0,0,0,0,943628,956760,791224,772590,712412,704514,32088,30174,24000,30000,24000,24000,0
2017-02-01,920,180000,4,2,4,46,0,0,0,0,0,0,44218,50022,58460,65494,76434,87488,12000,10000,8000,12000,16000,8000,0
2017-02-01,921,520000,4,2,4,66,2,-4,-4,-4,-2,-2,0,0,0,0,3960,5000,0,0,0,3960,5000,0,0
2017-02-01,922,100000,4,2,4,48,0,0,0,4,0,0,54490,56600,63800,62180,63674,65110,3600,8800,0,2800,2800,2800,0
2017-02-01,923,220000,2,2,2,80,0,0,0,0,0,0,16962,26132,35276,44408,53568,62704,9960,10248,10512,10832,11104,11484,0
2017-02-01,924,40000,4,2,4,48,-2,-2,4,-2,0,-2,2742,1592,796,1592,796,1432,1592,0,1592,0,1432,24222,0
2017-02-01,925,60000,4,4,4,48,0,0,0,0,0,0,54782,56824,57150,57850,48318,0,3534,3400,2020,2282,0,0,0
2017-02-01,926,360000,2,2,4,54,-4,-2,4,4,-4,-4,22784,29376,28080,26880,26880,26160,7000,0,0,0,0,0,2
2017-02-01,927,40000,2,4,2,92,0,0,0,0,0,0,11804,13534,16290,16306,16648,16980,2244,3000,582,604,608,638,0
2017-02-01,928,100000,4,4,4,44,0,0,0,0,0,0,100684,100964,98434,81764,40516,40606,3792,3312,3500,1434,1506,2000,0
2017-02-01,929,360000,4,2,4,72,-4,-4,-4,-4,-4,-4,21474,42394,23872,80840,18420,35590,42394,23872,80840,18420,35590,13830,0
2017-02-01,930,400000,2,2,2,68,-4,-4,-4,-4,-4,-4,2484,8012,1882,4714,5890,2286,8068,1890,4732,5894,2286,1488,0
2017-02-01,931,520000,4,4,4,48,0,0,0,0,0,0,136822,120772,97326,101996,107670,113456,5000,8000,8000,7670,7610,6000,0
2017-02-01,932,640000,2,2,2,120,-2,-2,-2,-2,0,-2,19910,6930,168842,1772,23482,8634,6930,168880,1772,23066,8634,104932,2
2017-02-01,933,320000,4,4,4,58,4,4,-2,-2,-2,-2,3978,-16,1732,0,1784,0,0,1748,0,1784,0,1188,2
2017-02-01,934,60000,2,4,4,64,4,0,0,4,4,4,15702,18130,23190,22224,25846,25132,3000,6000,0,4000,0,2000,2
2017-02-01,935,100000,4,4,2,72,0,0,0,0,0,0,33812,35290,36956,20558,21292,21552,2628,2294,696,1024,870,380,0
2017-02-01,936,100000,2,4,4,60,0,0,0,0,-4,-4,42124,12990,4414,0,0,0,4000,2000,0,0,0,0,0
2017-02-01,937,180000,4,4,4,58,0,0,0,0,0,0,95170,104168,107634,109636,111970,114796,20000,5200,5000,4400,5000,6000,0
2017-02-01,938,480000,2,2,4,68,2,4,-2,-2,0,-2,23748,11958,13876,83716,20832,3422,0,13876,83754,0,3422,54324,0
2017-02-01,939,360000,4,4,2,64,2,4,4,4,0,0,31096,30018,35504,34344,37464,46778,0,6000,0,4000,10000,4000,2
2017-02-01,940,400000,4,4,2,64,-2,-2,-2,-2,-2,-2,10300,20380,20380,20380,21188,22386,20380,20380,20380,21188,22386,20380,0
2017-02-01,941,100000,4,2,4,50,0,0,0,0,0,4,85086,69258,54190,37076,40200,39260,3800,2856,1200,6000,0,2000,0
2017-02-01,942,100000,2,4,2,88,-2,-2,-2,-2,-2,-2,2522,2522,2522,2522,2522,2522,2522,2522,2522,2522,2522,2522,0
2017-02-01,943,660000,4,2,2,74,-2,-2,-2,-2,0,-2,9570,6806,0,11764,11764,2026,7046,0,11764,0,2026,0,0
2017-02-01,944,160000,4,4,4,48,4,4,10,10,8,6,2400,2400,2400,2400,1200,600,0,0,0,0,0,0,2
2017-02-01,945,100000,4,4,4,46,-4,-4,-4,-4,-4,-4,7558,7888,4236,4518,7054,2200,7910,4248,4532,7276,2606,0,0
2017-02-01,946,720000,4,2,4,58,0,0,-2,-2,-2,-2,31708,16348,2008,2008,1292,7016,2000,2008,2008,1292,7016,0,0
2017-02-01,947,480000,4,4,2,74,0,0,0,0,0,0,438198,434116,375682,372280,383356,383632,16262,16246,13400,20000,15400,12000,0
2017-02-01,948,100000,2,4,2,118,0,0,0,0,0,0,94138,96958,99040,37980,39078,39582,4338,4420,1360,1710,1452,1374,0
2017-02-01,949,940000,2,4,4,66,0,0,0,0,0,0,380516,362414,240636,258562,226874,328754,80024,20040,80138,50010,200000,102610,0
2017-02-01,950,320000,4,6,2,102,-2,4,-2,-2,-2,-2,4000,2000,4250,4250,2000,4250,0,4250,4250,2000,4250,46500,0
2017-02-01,951,60000,2,2,2,54,-2,0,0,0,0,-4,25794,26968,13310,13236,0,0,4022,4422,4202,296,0,0,2
2017-02-01,952,160000,4,4,2,64,0,0,0,0,0,0,162148,156524,152326,153626,155022,158138,7400,6800,5800,5800,5682,6200,0
2017-02-01,953,1000000,4,6,4,84,-4,-2,-2,0,0,0,21778,52292,208558,207890,203890,180386,59974,208558,4170,2260,91102,0,0
2017-02-01,954,360000,2,4,4,78,-2,-2,-2,-2,-2,0,6270,5644,3876,11636,5256,5256,5666,4030,11636,5256,0,0,0
2017-02-01,955,220000,4,4,2,92,-2,-2,-2,-2,-2,0,4820,4302,4322,3438,215182,215880,4302,4322,3438,215182,10000,7000,0
2017-02-01,956,320000,2,2,2,82,0,-2,0,0,4,4,234252,22444,31026,36174,34998,39878,30630,30000,6000,0,6000,0,0
2017-02-01,957,420000,4,4,4,60,0,0,0,0,0,0,43560,41948,37304,26928,219444,211146,2650,2148,2000,198000,7490,8000,0
2017-02-01,958,400000,4,2,2,68,-2,0,0,-2,0,-2,12412,13446,15090,724,362,976,2240,2048,724,0,976,600,2
2017-02-01,959,700000,2,2,4,70,-2,-2,-2,0,0,0,8878,67440,28566,32852,21666,4522,67782,32534,8054,468,3130,52692,0
2017-02-01,960,500000,2,2,4,82,-2,-2,-2,0,-2,-2,2676,-48,16648,11744,46040,4734,0,16696,0,46040,4734,6234,2
2017-02-01,961,760000,2,2,4,86,2,4,4,-4,-4,-4,16402,15764,-4,-4,-4,-4,78,0,0,0,0,0,2
2017-02-01,962,60000,2,4,4,94,-2,-2,-2,-2,0,-2,792,792,792,1584,792,1544,792,792,1584,0,1544,0,0
2017-02-01,963,400000,2,4,4,62,0,0,0,0,0,0,67562,71758,52086,54994,58164,63294,6000,4000,4000,4000,6000,8000,0
2017-02-01,964,60000,2,4,4,60,-2,0,0,0,0,0,55652,57344,59244,60542,49072,45826,3200,3000,2000,2000,2000,2000,0
2017-02-01,965,100000,2,4,4,48,0,0,-2,-2,0,0,29874,24342,7694,22234,12958,12374,6054,7716,22278,6018,6032,6016,0
2017-02-01,966,1000000,2,2,2,72,0,0,0,0,0,0,589654,585840,583520,576048,549264,533338,40014,40052,40040,20034,30048,20004,0
2017-02-01,967,60000,2,2,4,56,2,-4,-2,-2,-2,-4,0,0,2620,1632,0,0,0,2620,1632,0,0,0,0
2017-02-01,968,440000,4,2,2,72,-2,-2,0,-2,-2,-2,1992,8204,8222,2114,1980,2648,8204,2222,2114,1980,2648,2078,0
2017-02-01,969,40000,4,4,2,54,0,0,0,-2,0,0,85568,82018,88534,94298,96994,29548,6000,10000,20000,6022,4022,4022,0
2017-02-01,970,360000,4,4,2,64,0,0,0,0,-2,-2,148378,61340,12856,9236,5416,108048,4000,2000,0,5416,108048,4000,0
2017-02-01,971,600000,2,2,2,84,-2,0,0,-2,0,0,23946,123668,50290,75332,38906,20984,41958,10000,75352,17616,4000,5418,2
